"area_code","area_name","date","new_cases","total_cases"
"E09000013","Hammersmith and Fulham",2020-05-06,1,638
"E09000014","Haringey",2020-05-06,4,571
"E09000015","Harrow",2020-05-06,4,981
"E09000016","Havering",2020-05-06,2,681
"E09000017","Hillingdon",2020-05-06,4,752
"E09000018","Hounslow",2020-05-06,3,698
"E09000019","Islington",2020-05-06,0,438
"E09000020","Kensington and Chelsea",2020-05-06,1,477
"E09000021","Kingston upon Thames",2020-05-06,3,484
"E09000022","Lambeth",2020-05-06,3,1171
"E09000023","Lewisham",2020-05-06,5,951
"E09000024","Merton",2020-05-06,7,674
"E09000025","Newham",2020-05-06,8,979
"E09000026","Redbridge",2020-05-06,3,732
"E09000027","Richmond upon Thames",2020-05-06,0,389
"E09000028","Southwark",2020-05-06,5,1236
"E09000029","Sutton",2020-05-06,0,709
"E09000030","Tower Hamlets",2020-05-06,1,613
"E09000031","Waltham Forest",2020-05-06,3,742
"E09000032","Wandsworth",2020-05-06,0,958
"E09000033","Westminster",2020-05-06,1,636
"E09000001","City of London",2020-05-07,0,16
"E09000002","Barking and Dagenham",2020-05-07,6,479
"E09000003","Barnet",2020-05-07,5,1253
"E09000004","Bexley",2020-05-07,4,670
"E09000005","Brent",2020-05-07,5,1409
"E09000006","Bromley",2020-05-07,11,1187
"E09000007","Camden",2020-05-07,4,603
"E09000008","Croydon",2020-05-07,4,1457
"E09000009","Ealing",2020-05-07,14,1134
"E09000010","Enfield",2020-05-07,1,859
"E09000011","Greenwich",2020-05-07,7,671
"E09000012","Hackney",2020-05-07,3,634
"E09000013","Hammersmith and Fulham",2020-05-07,2,640
"E09000014","Haringey",2020-05-07,3,574
"E09000015","Harrow",2020-05-07,13,994
"E09000016","Havering",2020-05-07,0,681
"E09000017","Hillingdon",2020-05-07,7,759
"E09000018","Hounslow",2020-05-07,5,703
"E09000019","Islington",2020-05-07,1,439
"E09000020","Kensington and Chelsea",2020-05-07,4,481
"E09000021","Kingston upon Thames",2020-05-07,1,485
"E09000022","Lambeth",2020-05-07,6,1177
"E09000023","Lewisham",2020-05-07,4,955
"E09000024","Merton",2020-05-07,0,674
"E09000025","Newham",2020-05-07,6,985
"E09000026","Redbridge",2020-05-07,8,740
"E09000027","Richmond upon Thames",2020-05-07,4,393
"E09000028","Southwark",2020-05-07,1,1237
"E09000029","Sutton",2020-05-07,3,712
"E09000030","Tower Hamlets",2020-05-07,1,614
"E09000031","Waltham Forest",2020-05-07,2,744
"E09000032","Wandsworth",2020-05-07,7,965
"E09000033","Westminster",2020-05-07,1,637
"E09000001","City of London",2020-05-08,0,16
"E09000002","Barking and Dagenham",2020-05-08,1,480
"E09000003","Barnet",2020-05-08,2,1255
"E09000004","Bexley",2020-05-08,2,672
"E09000005","Brent",2020-05-08,9,1418
"E09000006","Bromley",2020-05-08,19,1206
"E09000007","Camden",2020-05-08,2,605
"E09000008","Croydon",2020-05-08,8,1465
"E09000009","Ealing",2020-05-08,4,1138
"E09000010","Enfield",2020-05-08,1,860
"E09000011","Greenwich",2020-05-08,3,674
"E09000012","Hackney",2020-05-08,0,634
"E09000013","Hammersmith and Fulham",2020-05-08,2,642
"E09000014","Haringey",2020-05-08,3,577
"E09000015","Harrow",2020-05-08,6,1000
"E09000016","Havering",2020-05-08,0,681
"E09000017","Hillingdon",2020-05-08,0,759
"E09000018","Hounslow",2020-05-08,3,706
"E09000019","Islington",2020-05-08,6,445
"E09000020","Kensington and Chelsea",2020-05-08,1,482
"E09000021","Kingston upon Thames",2020-05-08,1,486
"E09000022","Lambeth",2020-05-08,1,1178
"E09000023","Lewisham",2020-05-08,3,958
"E09000024","Merton",2020-05-08,1,675
"E09000025","Newham",2020-05-08,1,986
"E09000026","Redbridge",2020-05-08,0,740
"E09000027","Richmond upon Thames",2020-05-08,3,396
"E09000028","Southwark",2020-05-08,2,1239
"E09000029","Sutton",2020-05-08,6,718
"E09000030","Tower Hamlets",2020-05-08,1,615
"E09000031","Waltham Forest",2020-05-08,0,744
"E09000032","Wandsworth",2020-05-08,1,966
"E09000033","Westminster",2020-05-08,2,639
"E09000001","City of London",2020-05-09,0,16
"E09000002","Barking and Dagenham",2020-05-09,1,481
"E09000003","Barnet",2020-05-09,1,1256
"E09000004","Bexley",2020-05-09,1,673
"E09000005","Brent",2020-05-09,6,1424
"E09000006","Bromley",2020-05-09,2,1208
"E09000007","Camden",2020-05-09,2,607
"E09000008","Croydon",2020-05-09,1,1466
"E09000009","Ealing",2020-05-09,1,1139
"E09000010","Enfield",2020-05-09,0,860
"E09000011","Greenwich",2020-05-09,1,675
"E09000012","Hackney",2020-05-09,0,634
"E09000013","Hammersmith and Fulham",2020-05-09,1,643
"E09000014","Haringey",2020-05-09,0,577
"E09000015","Harrow",2020-05-09,4,1004
"E09000016","Havering",2020-05-09,0,681
"E09000017","Hillingdon",2020-05-09,3,762
"E09000018","Hounslow",2020-05-09,3,709
"E09000019","Islington",2020-05-09,4,449
"E09000020","Kensington and Chelsea",2020-05-09,1,483
"E09000021","Kingston upon Thames",2020-05-09,1,487
"E09000022","Lambeth",2020-05-09,4,1182
"E09000023","Lewisham",2020-05-09,1,959
"E09000024","Merton",2020-05-09,0,675
"E09000025","Newham",2020-05-09,1,987
"E09000026","Redbridge",2020-05-09,1,741
"E09000027","Richmond upon Thames",2020-05-09,1,397
"E09000028","Southwark",2020-05-09,4,1243
"E09000029","Sutton",2020-05-09,4,722
"E09000030","Tower Hamlets",2020-05-09,2,617
"E09000031","Waltham Forest",2020-05-09,5,749
"E09000032","Wandsworth",2020-05-09,3,969
"E09000033","Westminster",2020-05-09,1,640
"E09000001","City of London",2020-05-10,0,16
"E09000002","Barking and Dagenham",2020-05-10,1,482
"E09000003","Barnet",2020-05-10,1,1257
"E09000004","Bexley",2020-05-10,2,675
"E09000005","Brent",2020-05-10,0,1424
"E09000006","Bromley",2020-05-10,8,1216
"E09000007","Camden",2020-05-10,1,608
"E09000008","Croydon",2020-05-10,1,1467
"E09000009","Ealing",2020-05-10,0,1139
"E09000010","Enfield",2020-05-10,0,860
"E09000011","Greenwich",2020-05-10,0,675
"E09000012","Hackney",2020-05-10,0,634
"E09000013","Hammersmith and Fulham",2020-05-10,0,643
"E09000014","Haringey",2020-05-10,3,580
"E09000015","Harrow",2020-05-10,1,1005
"E09000016","Havering",2020-05-10,1,682
"E09000017","Hillingdon",2020-05-10,0,762
"E09000018","Hounslow",2020-05-10,0,709
"E09000019","Islington",2020-05-10,0,449
"E09000020","Kensington and Chelsea",2020-05-10,0,483
"E09000021","Kingston upon Thames",2020-05-10,1,488
"E09000022","Lambeth",2020-05-10,1,1183
"E09000023","Lewisham",2020-05-10,2,961
"E09000024","Merton",2020-05-10,0,675
"E09000025","Newham",2020-05-10,0,987
"E09000026","Redbridge",2020-05-10,2,743
"E09000027","Richmond upon Thames",2020-05-10,0,397
"E09000028","Southwark",2020-05-10,4,1247
"E09000029","Sutton",2020-05-10,0,722
"E09000030","Tower Hamlets",2020-05-10,1,618
"E09000031","Waltham Forest",2020-05-10,1,750
"E09000032","Wandsworth",2020-05-10,4,973
"E09000033","Westminster",2020-05-10,1,641
"E09000001","City of London",2020-05-11,0,16
"E09000002","Barking and Dagenham",2020-05-11,1,483
"E09000003","Barnet",2020-05-11,3,1260
"E09000004","Bexley",2020-05-11,3,678
"E09000005","Brent",2020-05-11,5,1429
"E09000006","Bromley",2020-05-11,6,1222
"E09000007","Camden",2020-05-11,5,613
"E09000008","Croydon",2020-05-11,4,1471
"E09000009","Ealing",2020-05-11,6,1145
"E09000010","Enfield",2020-05-11,1,861
"E09000011","Greenwich",2020-05-11,1,676
"E09000012","Hackney",2020-05-11,1,635
"E09000013","Hammersmith and Fulham",2020-05-11,0,643
"E09000014","Haringey",2020-05-11,1,581
"E09000015","Harrow",2020-05-11,2,1007
"E09000016","Havering",2020-05-11,2,684
"E09000017","Hillingdon",2020-05-11,0,762
"E09000018","Hounslow",2020-05-11,1,710
"E09000019","Islington",2020-05-11,0,449
"E09000020","Kensington and Chelsea",2020-05-11,0,483
"E09000021","Kingston upon Thames",2020-05-11,8,496
"E09000022","Lambeth",2020-05-11,2,1185
"E09000023","Lewisham",2020-05-11,2,963
"E09000024","Merton",2020-05-11,0,675
"E09000025","Newham",2020-05-11,1,988
"E09000026","Redbridge",2020-05-11,0,743
"E09000027","Richmond upon Thames",2020-05-11,2,399
"E09000028","Southwark",2020-05-11,4,1251
"E09000029","Sutton",2020-05-11,1,723
"E09000030","Tower Hamlets",2020-05-11,4,622
"E09000031","Waltham Forest",2020-05-11,0,750
"E09000032","Wandsworth",2020-05-11,1,974
"E09000033","Westminster",2020-05-11,2,643
"E09000001","City of London",2020-05-12,0,16
"E09000002","Barking and Dagenham",2020-05-12,2,485
"E09000003","Barnet",2020-05-12,2,1262
"E09000004","Bexley",2020-05-12,4,682
"E09000005","Brent",2020-05-12,5,1434
"E09000006","Bromley",2020-05-12,18,1240
"E09000007","Camden",2020-05-12,1,614
"E09000008","Croydon",2020-05-12,4,1475
"E09000009","Ealing",2020-05-12,4,1149
"E09000010","Enfield",2020-05-12,1,862
"E09000011","Greenwich",2020-05-12,4,680
"E09000012","Hackney",2020-05-12,1,636
"E09000013","Hammersmith and Fulham",2020-05-12,1,644
"E09000014","Haringey",2020-05-12,0,581
"E09000015","Harrow",2020-05-12,0,1007
"E09000016","Havering",2020-05-12,1,685
"E09000017","Hillingdon",2020-05-12,1,763
"E09000018","Hounslow",2020-05-12,2,712
"E09000019","Islington",2020-05-12,1,450
"E09000020","Kensington and Chelsea",2020-05-12,2,485
"E09000021","Kingston upon Thames",2020-05-12,3,499
"E09000022","Lambeth",2020-05-12,0,1185
"E09000023","Lewisham",2020-05-12,2,965
"E09000024","Merton",2020-05-12,3,678
"E09000025","Newham",2020-05-12,1,989
"E09000026","Redbridge",2020-05-12,1,744
"E09000027","Richmond upon Thames",2020-05-12,1,400
"E09000028","Southwark",2020-05-12,1,1252
"E09000029","Sutton",2020-05-12,1,724
"E09000030","Tower Hamlets",2020-05-12,1,623
"E09000031","Waltham Forest",2020-05-12,1,751
"E09000032","Wandsworth",2020-05-12,5,979
"E09000033","Westminster",2020-05-12,1,644
"E09000001","City of London",2020-05-13,1,17
"E09000002","Barking and Dagenham",2020-05-13,2,487
"E09000003","Barnet",2020-05-13,9,1271
"E09000004","Bexley",2020-05-13,4,686
"E09000005","Brent",2020-05-13,3,1437
"E09000006","Bromley",2020-05-13,7,1247
"E09000007","Camden",2020-05-13,2,616
"E09000008","Croydon",2020-05-13,2,1477
"E09000009","Ealing",2020-05-13,14,1163
"E09000010","Enfield",2020-05-13,2,864
"E09000011","Greenwich",2020-05-13,2,682
"E09000012","Hackney",2020-05-13,1,637
"E09000013","Hammersmith and Fulham",2020-05-13,2,646
"E09000014","Haringey",2020-05-13,4,585
"E09000015","Harrow",2020-05-13,1,1008
"E09000016","Havering",2020-05-13,0,685
"E09000017","Hillingdon",2020-05-13,2,765
"E09000018","Hounslow",2020-05-13,1,713
"E09000019","Islington",2020-05-13,2,452
"E09000020","Kensington and Chelsea",2020-05-13,0,485
"E09000021","Kingston upon Thames",2020-05-13,2,501
"E09000022","Lambeth",2020-05-13,3,1188
"E09000023","Lewisham",2020-05-13,4,969
"E09000024","Merton",2020-05-13,2,680
"E09000025","Newham",2020-05-13,0,989
"E09000026","Redbridge",2020-05-13,0,744
"E09000027","Richmond upon Thames",2020-05-13,3,403
"E09000028","Southwark",2020-05-13,3,1255
"E09000029","Sutton",2020-05-13,1,725
"E09000030","Tower Hamlets",2020-05-13,1,624
"E09000031","Waltham Forest",2020-05-13,3,754
"E09000032","Wandsworth",2020-05-13,2,981
"E09000033","Westminster",2020-05-13,0,644
"E09000001","City of London",2020-05-14,0,17
"E09000002","Barking and Dagenham",2020-05-14,1,488
"E09000003","Barnet",2020-05-14,0,1271
"E09000004","Bexley",2020-05-14,5,691
"E09000005","Brent",2020-05-14,5,1442
"E09000006","Bromley",2020-05-14,5,1252
"E09000007","Camden",2020-05-14,1,617
"E09000008","Croydon",2020-05-14,5,1482
"E09000009","Ealing",2020-05-14,13,1176
"E09000010","Enfield",2020-05-14,3,867
"E09000011","Greenwich",2020-05-14,1,683
"E09000012","Hackney",2020-05-14,1,638
"E09000013","Hammersmith and Fulham",2020-05-14,0,646
"E09000014","Haringey",2020-05-14,2,587
"E09000015","Harrow",2020-05-14,5,1013
"E09000016","Havering",2020-05-14,2,687
"E09000017","Hillingdon",2020-05-14,4,769
"E09000018","Hounslow",2020-05-14,1,714
"E09000019","Islington",2020-05-14,1,453
"E09000020","Kensington and Chelsea",2020-05-14,0,485
"E09000021","Kingston upon Thames",2020-05-14,11,512
"E09000022","Lambeth",2020-05-14,4,1192
"E09000023","Lewisham",2020-05-14,0,969
"E09000024","Merton",2020-05-14,3,683
"E09000025","Newham",2020-05-14,3,992
"E09000026","Redbridge",2020-05-14,0,744
"E09000027","Richmond upon Thames",2020-05-14,1,404
"E09000028","Southwark",2020-05-14,2,1257
"E09000029","Sutton",2020-05-14,1,726
"E09000030","Tower Hamlets",2020-05-14,0,624
"E09000031","Waltham Forest",2020-05-14,0,754
"E09000032","Wandsworth",2020-05-14,3,984
"E09000033","Westminster",2020-05-14,3,647
"E09000001","City of London",2020-05-15,0,17
"E09000002","Barking and Dagenham",2020-05-15,1,489
"E09000003","Barnet",2020-05-15,1,1272
"E09000004","Bexley",2020-05-15,2,693
"E09000005","Brent",2020-05-15,0,1442
"E09000006","Bromley",2020-05-15,5,1257
"E09000007","Camden",2020-05-15,1,618
"E09000008","Croydon",2020-05-15,6,1488
"E09000009","Ealing",2020-05-15,3,1179
"E09000010","Enfield",2020-05-15,2,869
"E09000011","Greenwich",2020-05-15,3,686
"E09000012","Hackney",2020-05-15,3,641
"E09000013","Hammersmith and Fulham",2020-05-15,2,648
"E09000014","Haringey",2020-05-15,3,590
"E09000015","Harrow",2020-05-15,3,1016
"E09000016","Havering",2020-05-15,5,692
"E09000017","Hillingdon",2020-05-15,1,770
"E09000018","Hounslow",2020-05-15,0,714
"E09000019","Islington",2020-05-15,4,457
"E09000020","Kensington and Chelsea",2020-05-15,1,486
"E09000021","Kingston upon Thames",2020-05-15,0,512
"E09000022","Lambeth",2020-05-15,1,1193
"E09000023","Lewisham",2020-05-15,1,970
"E09000024","Merton",2020-05-15,1,684
"E09000025","Newham",2020-05-15,2,994
"E09000026","Redbridge",2020-05-15,1,745
"E09000027","Richmond upon Thames",2020-05-15,1,405
"E09000028","Southwark",2020-05-15,2,1259
"E09000029","Sutton",2020-05-15,0,726
"E09000030","Tower Hamlets",2020-05-15,0,624
"E09000031","Waltham Forest",2020-05-15,0,754
"E09000032","Wandsworth",2020-05-15,3,987
"E09000033","Westminster",2020-05-15,0,647
"E09000001","City of London",2020-05-16,0,17
"E09000002","Barking and Dagenham",2020-05-16,1,490
"E09000003","Barnet",2020-05-16,2,1274
"E09000004","Bexley",2020-05-16,0,693
"E09000005","Brent",2020-05-16,0,1442
"E09000006","Bromley",2020-05-16,2,1259
"E09000007","Camden",2020-05-16,1,619
"E09000008","Croydon",2020-05-16,3,1491
"E09000009","Ealing",2020-05-16,0,1179
"E09000010","Enfield",2020-05-16,3,872
"E09000011","Greenwich",2020-05-16,0,686
"E09000012","Hackney",2020-05-16,0,641
"E09000013","Hammersmith and Fulham",2020-05-16,0,648
"E09000014","Haringey",2020-05-16,2,592
"E09000015","Harrow",2020-05-16,0,1016
"E09000016","Havering",2020-05-16,0,692
"E09000017","Hillingdon",2020-05-16,3,773
"E09000018","Hounslow",2020-05-16,1,715
"E09000019","Islington",2020-05-16,0,457
"E09000020","Kensington and Chelsea",2020-05-16,0,486
"E09000021","Kingston upon Thames",2020-05-16,1,513
"E09000022","Lambeth",2020-05-16,0,1193
"E09000023","Lewisham",2020-05-16,0,970
"E09000024","Merton",2020-05-16,1,685
"E09000025","Newham",2020-05-16,0,994
"E09000026","Redbridge",2020-05-16,0,745
"E09000027","Richmond upon Thames",2020-05-16,1,406
"E09000028","Southwark",2020-05-16,2,1261
"E09000029","Sutton",2020-05-16,0,726
"E09000030","Tower Hamlets",2020-05-16,0,624
"E09000031","Waltham Forest",2020-05-16,0,754
"E09000032","Wandsworth",2020-05-16,0,987
"E09000033","Westminster",2020-05-16,0,647
"E09000001","City of London",2020-05-17,0,17
"E09000002","Barking and Dagenham",2020-05-17,1,491
"E09000003","Barnet",2020-05-17,3,1277
"E09000004","Bexley",2020-05-17,2,695
"E09000005","Brent",2020-05-17,2,1444
"E09000006","Bromley",2020-05-17,1,1260
"E09000007","Camden",2020-05-17,0,619
"E09000008","Croydon",2020-05-17,2,1493
"E09000009","Ealing",2020-05-17,1,1180
"E09000010","Enfield",2020-05-17,1,873
"E09000011","Greenwich",2020-05-17,1,687
"E09000012","Hackney",2020-05-17,1,642
"E09000013","Hammersmith and Fulham",2020-05-17,0,648
"E09000014","Haringey",2020-05-17,0,592
"E09000015","Harrow",2020-05-17,1,1017
"E09000016","Havering",2020-05-17,2,694
"E09000017","Hillingdon",2020-05-17,1,774
"E09000018","Hounslow",2020-05-17,4,719
"E09000019","Islington",2020-05-17,0,457
"E09000020","Kensington and Chelsea",2020-05-17,1,487
"E09000021","Kingston upon Thames",2020-05-17,0,513
"E09000022","Lambeth",2020-05-17,0,1193
"E09000023","Lewisham",2020-05-17,1,971
"E09000024","Merton",2020-05-17,1,686
"E09000025","Newham",2020-05-17,3,997
"E09000026","Redbridge",2020-05-17,0,745
"E09000027","Richmond upon Thames",2020-05-17,0,406
"E09000028","Southwark",2020-05-17,0,1261
"E09000029","Sutton",2020-05-17,0,726
"E09000030","Tower Hamlets",2020-05-17,1,625
"E09000031","Waltham Forest",2020-05-17,1,755
"E09000032","Wandsworth",2020-05-17,1,988
"E09000033","Westminster",2020-05-17,1,648
"E09000001","City of London",2020-05-18,0,17
"E09000002","Barking and Dagenham",2020-05-18,1,492
"E09000003","Barnet",2020-05-18,2,1279
"E09000004","Bexley",2020-05-18,6,701
"E09000005","Brent",2020-05-18,3,1447
"E09000006","Bromley",2020-05-18,3,1263
"E09000007","Camden",2020-05-18,1,620
"E09000008","Croydon",2020-05-18,2,1495
"E09000009","Ealing",2020-05-18,4,1184
"E09000010","Enfield",2020-05-18,4,877
"E09000011","Greenwich",2020-05-18,2,689
"E09000012","Hackney",2020-05-18,1,643
"E09000013","Hammersmith and Fulham",2020-05-18,3,651
"E09000014","Haringey",2020-05-18,0,592
"E09000015","Harrow",2020-05-18,2,1019
"E09000016","Havering",2020-05-18,1,695
"E09000017","Hillingdon",2020-05-18,0,774
"E09000018","Hounslow",2020-05-18,2,721
"E09000019","Islington",2020-05-18,0,457
"E09000020","Kensington and Chelsea",2020-05-18,0,487
"E09000021","Kingston upon Thames",2020-05-18,0,513
"E09000022","Lambeth",2020-05-18,1,1194
"E09000023","Lewisham",2020-05-18,2,973
"E09000024","Merton",2020-05-18,3,689
"E09000025","Newham",2020-05-18,0,997
"E09000026","Redbridge",2020-05-18,3,748
"E09000027","Richmond upon Thames",2020-05-18,0,406
"E09000028","Southwark",2020-05-18,1,1262
"E09000029","Sutton",2020-05-18,2,728
"E09000030","Tower Hamlets",2020-05-18,1,626
"E09000031","Waltham Forest",2020-05-18,0,755
"E09000032","Wandsworth",2020-05-18,3,991
"E09000033","Westminster",2020-05-18,1,649
"E09000001","City of London",2020-05-19,0,17
"E09000002","Barking and Dagenham",2020-05-19,1,493
"E09000003","Barnet",2020-05-19,4,1283
"E09000004","Bexley",2020-05-19,1,702
"E09000005","Brent",2020-05-19,8,1455
"E09000006","Bromley",2020-05-19,3,1266
"E09000007","Camden",2020-05-19,1,621
"E09000008","Croydon",2020-05-19,1,1496
"E09000009","Ealing",2020-05-19,1,1185
"E09000010","Enfield",2020-05-19,2,879
"E09000011","Greenwich",2020-05-19,2,691
"E09000012","Hackney",2020-05-19,1,644
"E09000013","Hammersmith and Fulham",2020-05-19,0,651
"E09000014","Haringey",2020-05-19,0,592
"E09000015","Harrow",2020-05-19,1,1020
"E09000016","Havering",2020-05-19,1,696
"E09000017","Hillingdon",2020-05-19,1,775
"E09000018","Hounslow",2020-05-19,1,722
"E09000019","Islington",2020-05-19,1,458
"E09000020","Kensington and Chelsea",2020-05-19,0,487
"E09000021","Kingston upon Thames",2020-05-19,0,513
"E09000022","Lambeth",2020-05-19,2,1196
"E09000023","Lewisham",2020-05-19,4,977
"E09000024","Merton",2020-05-19,2,691
"E09000025","Newham",2020-05-19,0,997
"E09000026","Redbridge",2020-05-19,1,749
"E09000027","Richmond upon Thames",2020-05-19,0,406
"E09000028","Southwark",2020-05-19,1,1263
"E09000029","Sutton",2020-05-19,2,730
"E09000030","Tower Hamlets",2020-05-19,1,627
"E09000031","Waltham Forest",2020-05-19,4,759
"E09000032","Wandsworth",2020-05-19,1,992
"E09000033","Westminster",2020-05-19,0,649
"E09000001","City of London",2020-05-20,0,17
"E09000002","Barking and Dagenham",2020-05-20,2,495
"E09000003","Barnet",2020-05-20,0,1283
"E09000004","Bexley",2020-05-20,1,703
"E09000005","Brent",2020-05-20,6,1461
"E09000006","Bromley",2020-05-20,4,1270
"E09000007","Camden",2020-05-20,3,624
"E09000008","Croydon",2020-05-20,2,1498
"E09000009","Ealing",2020-05-20,2,1187
"E09000010","Enfield",2020-05-20,0,879
"E09000011","Greenwich",2020-05-20,0,691
"E09000012","Hackney",2020-05-20,1,645
"E09000013","Hammersmith and Fulham",2020-05-20,5,656
"E09000014","Haringey",2020-05-20,0,592
"E09000015","Harrow",2020-05-20,4,1024
"E09000016","Havering",2020-05-20,5,701
"E09000017","Hillingdon",2020-05-20,0,775
"E09000018","Hounslow",2020-05-20,1,723
"E09000019","Islington",2020-05-20,0,458
"E09000020","Kensington and Chelsea",2020-05-20,1,488
"E09000021","Kingston upon Thames",2020-05-20,2,515
"E09000022","Lambeth",2020-05-20,5,1201
"E09000023","Lewisham",2020-05-20,1,978
"E09000024","Merton",2020-05-20,1,692
"E09000025","Newham",2020-05-20,0,997
"E09000026","Redbridge",2020-05-20,5,754
"E09000027","Richmond upon Thames",2020-05-20,1,407
"E09000028","Southwark",2020-05-20,0,1263
"E09000029","Sutton",2020-05-20,3,733
"E09000030","Tower Hamlets",2020-05-20,1,628
"E09000031","Waltham Forest",2020-05-20,0,759
"E09000032","Wandsworth",2020-05-20,1,993
"E09000033","Westminster",2020-05-20,1,650
"E09000001","City of London",2020-05-21,0,17
"E09000002","Barking and Dagenham",2020-05-21,1,496
"E09000003","Barnet",2020-05-21,2,1285
"E09000004","Bexley",2020-05-21,4,707
"E09000005","Brent",2020-05-21,1,1462
"E09000006","Bromley",2020-05-21,1,1271
"E09000007","Camden",2020-05-21,2,626
"E09000008","Croydon",2020-05-21,2,1500
"E09000009","Ealing",2020-05-21,0,1187
"E09000010","Enfield",2020-05-21,0,879
"E09000011","Greenwich",2020-05-21,3,694
"E09000012","Hackney",2020-05-21,0,645
"E09000013","Hammersmith and Fulham",2020-05-21,2,658
"E09000014","Haringey",2020-05-21,0,592
"E09000015","Harrow",2020-05-21,1,1025
"E09000016","Havering",2020-05-21,4,705
"E09000017","Hillingdon",2020-05-21,1,776
"E09000018","Hounslow",2020-05-21,2,725
"E09000019","Islington",2020-05-21,0,458
"E09000020","Kensington and Chelsea",2020-05-21,5,493
"E09000021","Kingston upon Thames",2020-05-21,1,516
"E09000022","Lambeth",2020-05-21,5,1206
"E09000023","Lewisham",2020-05-21,1,979
"E09000024","Merton",2020-05-21,1,693
"E09000025","Newham",2020-05-21,1,998
"E09000026","Redbridge",2020-05-21,0,754
"E09000027","Richmond upon Thames",2020-05-21,1,408
"E09000028","Southwark",2020-05-21,1,1264
"E09000029","Sutton",2020-05-21,3,736
"E09000030","Tower Hamlets",2020-05-21,0,628
"E09000031","Waltham Forest",2020-05-21,2,761
"E09000032","Wandsworth",2020-05-21,0,993
"E09000033","Westminster",2020-05-21,2,652
"E09000001","City of London",2020-05-22,0,17
"E09000002","Barking and Dagenham",2020-05-22,0,496
"E09000003","Barnet",2020-05-22,1,1286
"E09000004","Bexley",2020-05-22,6,713
"E09000005","Brent",2020-05-22,3,1465
"E09000006","Bromley",2020-05-22,2,1273
"E09000007","Camden",2020-05-22,1,627
"E09000008","Croydon",2020-05-22,0,1500
"E09000009","Ealing",2020-05-22,4,1191
"E09000010","Enfield",2020-05-22,1,880
"E09000011","Greenwich",2020-05-22,1,695
"E09000012","Hackney",2020-05-22,0,645
"E09000013","Hammersmith and Fulham",2020-05-22,3,661
"E09000014","Haringey",2020-05-22,1,593
"E09000015","Harrow",2020-05-22,0,1025
"E09000016","Havering",2020-05-22,2,707
"E09000017","Hillingdon",2020-05-22,1,777
"E09000018","Hounslow",2020-05-22,1,726
"E09000019","Islington",2020-05-22,1,459
"E09000020","Kensington and Chelsea",2020-05-22,0,493
"E09000021","Kingston upon Thames",2020-05-22,2,518
"E09000022","Lambeth",2020-05-22,2,1208
"E09000023","Lewisham",2020-05-22,2,981
"E09000024","Merton",2020-05-22,0,693
"E09000025","Newham",2020-05-22,0,998
"E09000026","Redbridge",2020-05-22,2,756
"E09000027","Richmond upon Thames",2020-05-22,0,408
"E09000028","Southwark",2020-05-22,0,1264
"E09000029","Sutton",2020-05-22,1,737
"E09000030","Tower Hamlets",2020-05-22,1,629
"E09000031","Waltham Forest",2020-05-22,1,762
"E09000032","Wandsworth",2020-05-22,1,994
"E09000033","Westminster",2020-05-22,0,652
"E09000001","City of London",2020-05-23,0,17
"E09000002","Barking and Dagenham",2020-05-23,0,496
"E09000003","Barnet",2020-05-23,0,1286
"E09000004","Bexley",2020-05-23,0,713
"E09000005","Brent",2020-05-23,1,1466
"E09000006","Bromley",2020-05-23,0,1273
"E09000007","Camden",2020-05-23,0,627
"E09000008","Croydon",2020-05-23,1,1501
"E09000009","Ealing",2020-05-23,0,1191
"E09000010","Enfield",2020-05-23,1,881
"E09000011","Greenwich",2020-05-23,0,695
"E09000012","Hackney",2020-05-23,0,645
"E09000013","Hammersmith and Fulham",2020-05-23,0,661
"E09000014","Haringey",2020-05-23,0,593
"E09000015","Harrow",2020-05-23,0,1025
"E09000016","Havering",2020-05-23,0,707
"E09000017","Hillingdon",2020-05-23,0,777
"E09000018","Hounslow",2020-05-23,0,726
"E09000019","Islington",2020-05-23,1,460
"E09000020","Kensington and Chelsea",2020-05-23,1,494
"E09000021","Kingston upon Thames",2020-05-23,0,518
"E09000022","Lambeth",2020-05-23,0,1208
"E09000023","Lewisham",2020-05-23,0,981
"E09000024","Merton",2020-05-23,1,694
"E09000025","Newham",2020-05-23,0,998
"E09000026","Redbridge",2020-05-23,0,756
"E09000027","Richmond upon Thames",2020-05-23,0,408
"E09000028","Southwark",2020-05-23,0,1264
"E09000029","Sutton",2020-05-23,1,738
"E09000030","Tower Hamlets",2020-05-23,0,629
"E09000031","Waltham Forest",2020-05-23,0,762
"E09000032","Wandsworth",2020-05-23,2,996
"E09000033","Westminster",2020-05-23,1,653
"E09000001","City of London",2020-05-24,0,17
"E09000002","Barking and Dagenham",2020-05-24,0,496
"E09000003","Barnet",2020-05-24,1,1287
"E09000004","Bexley",2020-05-24,0,713
"E09000005","Brent",2020-05-24,3,1469
"E09000006","Bromley",2020-05-24,0,1273
"E09000007","Camden",2020-05-24,0,627
"E09000008","Croydon",2020-05-24,1,1502
"E09000009","Ealing",2020-05-24,1,1192
"E09000010","Enfield",2020-05-24,1,882
"E09000011","Greenwich",2020-05-24,0,695
"E09000012","Hackney",2020-05-24,1,646
"E09000013","Hammersmith and Fulham",2020-05-24,0,661
"E09000014","Haringey",2020-05-24,2,595
"E09000015","Harrow",2020-05-24,0,1025
"E09000016","Havering",2020-05-24,0,707
